step,current_time,current_time_norm,queue_length_norm,avg_waiting_time_norm,max_lateness_risk_norm,urgent_jobs_norm,energy_tariff_norm,energy_tariff,action_type,oven_id,num_panels,reward,action_validation_reward,launch_reward,heating_reward,wait_reward,energy_cost_penalty,lateness_penalty,completion_reward,queue_length,completed_jobs,total_reward,total_energy_cost,total_lateness_penalty,late_jobs_count,terminated,truncated,oven_0_busy,oven_0_heating,oven_0_cooling,oven_0_time_to_completion,oven_0_time_to_ready,oven_0_temperature,oven_1_busy,oven_1_heating,oven_1_cooling,oven_1_time_to_completion,oven_1_time_to_ready,oven_1_temperature
1041,1041.0,0.72291666,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,2,1,0,-2.2408182206817178,0.0,0.0,0.25918177931828223,0.0,-1.5,-1.0,0.0,101,0,-213.0807553744126,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7408182
1042,1042.0,0.7236111,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-213.1807553744126,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5079774,0.73214424,0.758097
1043,1043.0,0.72430557,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-213.2807553744126,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47770002,0.6996766,0.79035074
1044,1044.0,0.725,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-213.3807553744126,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4462436,0.66403675,0.8322806
1045,1045.0,0.7256944,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-213.48075537441258,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41364443,0.62510043,0.87700576
1046,1046.0,0.7263889,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-213.58075537441258,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.37994897,0.5827829,0.91800386
1047,1047.0,0.7270833,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-213.68075537441257,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.34521404,0.5370496,0.9508023
1048,1048.0,0.7277778,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-213.78075537441256,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30950692,0.487925,0.9737612
1049,1049.0,0.72847223,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-213.88075537441256,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27290508,0.4355021,0.98775524
1050,1050.0,0.7291667,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,2,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-213.98075537441255,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23549575,0.37994897,0.9951021
1051,1051.0,0.72986114,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-214.08075537441255,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19737533,0.32151273,0.99836737
1052,1052.0,0.73055553,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-214.18075537441254,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1586485,0.26052046,0.99956465
1053,1053.0,0.73125,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-214.28075537441254,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1194273,0.19737533,0.9999129
1054,1054.0,0.73194444,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-214.38075537441253,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07982977,0.1325488,0.9999884
1055,1055.0,0.7326389,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-214.48075537441252,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03997868,0.06656808,0.9999992
1056,1056.0,0.73333335,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-214.58075537441252,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1057,1057.0,0.7340278,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-214.6807553744125,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1058,1058.0,0.7347222,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-214.7807553744125,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1059,1059.0,0.73541665,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-214.8807553744125,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1060,1060.0,0.7361111,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-214.9807553744125,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1061,1061.0,0.73680556,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-215.0807553744125,-89.25,68.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1062,1062.0,0.7375,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,2,1,0,-2.5,0.0,0.0,0.0,0.0,-1.5,-1.0,0.0,101,0,-217.5807553744125,-90.75,69.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1063,1063.0,0.73819447,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-217.68075537441248,-90.75,69.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1064,1064.0,0.73888886,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-217.78075537441248,-90.75,69.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1065,1065.0,0.7395833,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-217.88075537441247,-90.75,69.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1066,1066.0,0.74027777,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-217.98075537441247,-90.75,69.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1067,1067.0,0.7409722,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-218.08075537441246,-90.75,69.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1068,1068.0,0.7416667,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-218.18075537441246,-90.75,69.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1069,1069.0,0.7423611,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-218.28075537441245,-90.75,69.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1070,1070.0,0.7430556,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-218.38075537441244,-90.75,69.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9048374
1071,1071.0,0.74375,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-218.48075537441244,-90.75,69.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7408182
1072,1072.0,0.74444443,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-218.58075537441243,-90.75,69.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5488116
1073,1073.0,0.7451389,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-218.68075537441243,-90.75,69.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36787945
1074,1074.0,0.74583334,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-218.78075537441242,-90.75,69.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22313017
1075,1075.0,0.7465278,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-218.88075537441242,-90.75,69.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12245643
1076,1076.0,0.74722224,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,2,1,0,-1.560810062625218,0.0,0.0,0.9391899373747821,0.0,-1.5,-1.0,0.0,101,0,-220.44156543703764,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.060810063
1077,1077.0,0.74791664,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-220.54156543703763,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5079774,0.73214424,0.12342273
1078,1078.0,0.7486111,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-220.64156543703763,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47770002,0.6996766,0.2402997
1079,1079.0,0.74930555,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-220.74156543703762,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4462436,0.66403675,0.39223975
1080,1080.0,0.75,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,2,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-220.84156543703762,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41364443,0.62510043,0.5543091
1081,1081.0,0.75069445,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-220.9415654370376,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.37994897,0.5827829,0.70287275
1082,1082.0,0.7513889,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-221.0415654370376,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.34521404,0.5370496,0.82172364
1083,1083.0,0.75208336,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-221.1415654370376,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30950692,0.487925,0.90491927
1084,1084.0,0.75277776,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-221.2415654370376,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27290508,0.4355021,0.955629
1085,1085.0,0.7534722,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-221.3415654370376,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23549575,0.37994897,0.9822516
1086,1086.0,0.75416666,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-221.44156543703758,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19737533,0.32151273,0.9940839
1087,1087.0,0.7548611,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-221.54156543703758,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1586485,0.26052046,0.9984224
1088,1088.0,0.75555557,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-221.64156543703757,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1194273,0.19737533,0.99968445
1089,1089.0,0.75625,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-221.74156543703756,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07982977,0.1325488,0.9999579
1090,1090.0,0.7569444,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-221.84156543703756,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03997868,0.06656808,0.9999972
1091,1091.0,0.7576389,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-221.94156543703755,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1092,1092.0,0.7583333,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-222.04156543703755,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1093,1093.0,0.7590278,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-222.14156543703754,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1094,1094.0,0.75972223,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-222.24156543703754,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1095,1095.0,0.7604167,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-222.34156543703753,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1096,1096.0,0.76111114,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-222.44156543703753,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1097,1097.0,0.76180553,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-222.54156543703752,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1098,1098.0,0.7625,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-222.6415654370375,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9048374
1099,1099.0,0.76319444,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-222.7415654370375,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7408182
1100,1100.0,0.7638889,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-222.8415654370375,-92.25,70.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5488116
1101,1101.0,0.76458335,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,2,1,0,-1.8678794411714423,0.0,0.0,0.6321205588285577,0.0,-1.5,-1.0,0.0,101,0,-224.70944487820896,-93.75,71.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36787945
1102,1102.0,0.7652778,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-224.80944487820895,-93.75,71.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5079774,0.73214424,0.4100208
1103,1103.0,0.7659722,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-224.90944487820894,-93.75,71.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47770002,0.6996766,0.4886847
1104,1104.0,0.76666665,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-225.00944487820894,-93.75,71.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4462436,0.66403675,0.59094775
1105,1105.0,0.7673611,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-225.10944487820893,-93.75,71.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41364443,0.62510043,0.70002836
1106,1106.0,0.76805556,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-225.20944487820893,-93.75,71.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.37994897,0.5827829,0.8000189
1107,1107.0,0.76875,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-225.30944487820892,-93.75,71.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.34521404,0.5370496,0.8800113
1108,1108.0,0.76944447,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-225.40944487820892,-93.75,71.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30950692,0.487925,0.93600607
1109,1109.0,0.77013886,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-225.5094448782089,-93.75,71.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27290508,0.4355021,0.97013617
1110,1110.0,0.7708333,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-225.6094448782089,-93.75,71.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23549575,0.37994897,0.98805445
1111,1111.0,0.77152777,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-225.7094448782089,-93.75,71.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19737533,0.32151273,0.9960182
1112,1112.0,0.7722222,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-225.8094448782089,-93.75,71.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1586485,0.26052046,0.9989382
1113,1113.0,0.7729167,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-225.9094448782089,-93.75,71.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1194273,0.19737533,0.9997876
1114,1114.0,0.7736111,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-226.00944487820888,-93.75,71.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07982977,0.1325488,0.9999717
1115,1115.0,0.7743056,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-226.10944487820888,-93.75,71.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03997868,0.06656808,0.9999981
1116,1116.0,0.775,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,2,1,0,-2.5,0.0,0.0,0.0,0.0,-1.5,-1.0,0.0,101,0,-228.60944487820888,-95.25,72.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1117,1117.0,0.77569443,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-228.70944487820887,-95.25,72.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1118,1118.0,0.7763889,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-228.80944487820886,-95.25,72.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1119,1119.0,0.77708334,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-228.90944487820886,-95.25,72.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1120,1120.0,0.7777778,0.76576203,1.0,0.9950548,0.99991786,0.6666667,1.0,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-229.00944487820885,-95.25,72.00259795361337,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
